title,firstname,middlename,lastname,name_suffix,nickname,party,state,district,in_office,gender,phone,fax,website,webform,congress_office,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,facebook_id,official_rss,senate_class,birthdate,oc_email
Sen,Christopher,S.,Murphy,,,D,CT,Junior Seat,1,M,202-224-4041,202-225-5933,https://www.murphy.senate.gov,http://www.murphy.senate.gov/contact,136 Hart Senate Office Building,M001169,17189,H6CT05124,412194,N00027566,senmurphyoffice,http://www.opencongress.org/wiki/Christopher_Murphy,http://youtube.com/senchrismurphy,chrismurphyct,,I,1973-08-03,Sen.Murphy@opencongress.org
Sen,Claire,,McCaskill,,,D,MO,Senior Seat,1,F,202-224-6154,202-228-6326,https://www.mccaskill.senate.gov,http://www.mccaskill.senate.gov/contact,503 Hart Senate Office Building,M001170,2109,S6MO00305,412243,N00027694,McCaskillOffice,http://www.opencongress.org/wiki/Claire_McCaskill,http://youtube.com/SenatorMcCaskill,senatormccaskill,,I,1953-07-24,Sen.Mccaskill@opencongress.org
Sen,Jeff,,Merkley,,,D,OR,Junior Seat,1,M,202-224-3753,202-228-3997,https://www.merkley.senate.gov,http://www.merkley.senate.gov/contact/,313 Hart Senate Office Building,M001176,23644,S8OR00207,412325,N00029303,SenJeffMerkley,http://www.opencongress.org/wiki/Jeffery_Merkley,http://youtube.com/SenatorJeffMerkley,jeffmerkley,,II,1956-10-24,Sen.Merkley@opencongress.org
Rep,Tom,,McClintock,,,R,CA,4,1,M,202-225-2511,202-225-5444,https://mcclintock.house.gov,,2312 Rayburn House Office Building,M001177,9715,H8CA04152,412295,N00006863,RepMcClintock,http://www.opencongress.org/wiki/Tom_McClintock,http://youtube.com/McClintockCA04,81125319109,,,1956-07-10,Rep.Mcclintock@opencongress.org
Rep,Tom,,Marino,,,R,PA,10,1,M,202-225-3731,202-225-9594,https://marino.house.gov,,2242 Rayburn House Office Building,M001179,119478,H0PA10078,412468,N00031777,RepTomMarino,http://www.opencongress.org/wiki/Tom_Marino,http://youtube.com/RepMarino,CongressmanMarino,,,1952-08-15,Rep.Marino@opencongress.org
Rep,David,B.,McKinley,,,R,WV,1,1,M,202-225-4172,202-225-7564,https://mckinley.house.gov,,2239 Rayburn House Office Building,M001180,117396,H0WV01072,412487,N00031681,RepMcKinley,http://www.opencongress.org/wiki/David_McKinley,http://youtube.com/RepDavidMcKinley,RepMcKinley,,,1947-03-28,Rep.Mckinley@opencongress.org
Rep,Patrick,,Meehan,,,R,PA,7,1,M,202-225-2011,202-226-0280,https://meehan.house.gov,,2305 Rayburn House Office Building,M001181,119474,H0PA07082,412466,N00031134,RepMeehan,http://www.opencongress.org/wiki/Patrick_Meehan,http://youtube.com/repmeehan,CongressmanPatrickMeehan,,,1955-10-20,Rep.Meehan@opencongress.org
Rep,Mick,,Mulvaney,,,R,SC,5,0,M,202-225-5501,202-225-0464,https://mulvaney.house.gov,,2350 Rayburn House Office Building,M001182,60348,H0SC05031,412474,N00031412,RepMickMulvaney,http://www.opencongress.org/wiki/Mick_Mulvaney,http://youtube.com/RepMickMulvaney,188649667827713,,,1967-07-21,
Sen,Joe,,Manchin,III,,D,WV,Senior Seat,1,M,202-224-3954,202-228-0002,https://www.manchin.senate.gov,http://www.manchin.senate.gov/public/index.cfm/contact-form,306 Hart Senate Office Building,M001183,7547,S0WV00090,412391,N00032838,Sen_JoeManchin,http://www.opencongress.org/wiki/Joe_Manchin,http://youtube.com/SenatorJoeManchin,JoeManchinIII,,I,1947-08-24,Sen.Manchin@opencongress.org
Rep,Thomas,,Massie,,,R,KY,4,1,M,202-225-3465,202-225-0003,https://massie.house.gov,,2453 Rayburn House Office Building,M001184,132068,H2KY04121,412503,N00034041,RepThomasMassie,,http://youtube.com/repthomasmassie,RepThomasMassie,,,1971-01-13,Rep.Massie@opencongress.org
Rep,Mark,,Meadows,,,R,NC,11,1,M,202-225-6401,202-226-6422,https://meadows.house.gov,,1024 Longworth House Office Building,M001187,136459,H2NC11080,412552,N00033631,RepMarkMeadows,,http://youtube.com/RepMarkMeadows,Repmarkmeadows,,,1959-07-28,Rep.Meadows@opencongress.org
Rep,Luke,,Messer,,,R,IN,6,1,M,202-225-3021,765-747-5586,https://messer.house.gov,,1230 Longworth House Office Building,M001189,33997,H0IN02125,412540,N00012546,RepLukeMesser,,http://youtube.com/RepLukeMesser,RepLukeMesser,,,1969-02-27,Rep.Messer@opencongress.org
Rep,Brian,,Mast,,,R,FL,18,1,M,202-225-3026,,https://mast.house.gov,,2182 Rayburn House Office Building,M001199,166245,H6FL18097,412698,N00037269,repbrianmast,,http://youtube.com/repbrianmast,repbrianmast,,,1980-07-10,Rep.Mast@opencongress.org
Rep,Stephanie,,Murphy,,,D,FL,7,1,F,202-225-4035,,https://stephaniemurphy.house.gov,,1237 Longworth House Office Building,M001202,173426,H6FL07140,412694,N00040133,RepStephMurphy,,http://youtube.com/RepStephMurphy,RepStephMurphy,,,1978-09-16,Rep.Stephaniemurphy@opencongress.org
Rep,Jerrold,L.,Nadler,,,D,NY,10,1,M,202-225-5635,202-225-6923,https://nadler.house.gov,,2109 Rayburn House Office Building,N000002,26980,H2NY17071,400289,N00000939,RepJerryNadler,http://www.opencongress.org/wiki/Jerrold_Nadler,http://youtube.com/congressmannadler,CongressmanNadler,,,1947-06-13,Rep.Nadler@opencongress.org
Rep,Richard,E.,Neal,,,D,MA,1,1,M,202-225-5601,202-225-8112,https://neal.house.gov,,341 Cannon House Office Building,N000015,26895,H8MA02041,400291,N00000153,RepRichardNeal,http://www.opencongress.org/wiki/Richard_Neal,http://youtube.com/RepRichardENeal,reprichardneal,,,1949-02-14,Rep.Neal@opencongress.org
Sen,Bill,,Nelson,,,D,FL,Senior Seat,1,M,202-224-5274,202-228-2183,https://www.billnelson.senate.gov,https://www.billnelson.senate.gov/contact-bill,716 Hart Senate Office Building,N000032,1606,S8FL00166,300078,N00009926,SenBillNelson,http://www.opencongress.org/wiki/Bill_Nelson,http://youtube.com/senbillnelson,,,I,1942-09-29,Sen.Billnelson@opencongress.org
Rep,Richard,M.,Nolan,,,D,MN,8,1,M,202-225-6211,202-225-0699,https://nolan.house.gov,,2366 Rayburn House Office Building,N000127,138505,H2MN08111,408211,N00021207,USRepRickNolan,,http://youtube.com/USRepRickNolan,UsRepRickNolan,,,1943-12-17,Rep.Nolan@opencongress.org
Del,Eleanor,Holmes,Norton,,,D,DC,0,1,F,202-225-8050,202-225-3002,https://norton.house.gov,,2136 Rayburn House Office Building,N000147,775,H0DC00058,400295,N00001692,EleanorNorton,http://www.opencongress.org/wiki/Eleanor_Norton,http://youtube.com/EleanorHNorton,CongresswomanNorton,,,1937-06-13,Rep.Norton@opencongress.org
Rep,Grace,F.,Napolitano,,,D,CA,32,1,F,202-225-5256,202-225-0027,https://napolitano.house.gov,,1610 Longworth House Office Building,N000179,8393,H8CA34068,400290,N00006789,GraceNapolitano,http://www.opencongress.org/wiki/Grace_Napolitano,http://youtube.com/RepGraceNapolitano,RepGraceNapolitano,,,1936-12-04,Rep.Napolitano@opencongress.org
Rep,Devin,G.,Nunes,,,R,CA,22,1,M,202-225-2523,202-225-3404,https://nunes.house.gov,,1013 Longworth House Office Building,N000181,16725,H8CA20059,400297,N00007248,RepDevinNunes,http://www.opencongress.org/wiki/Devin_Nunes,http://youtube.com/RepDevinNunes,,,,1973-10-01,Rep.Nunes@opencongress.org
Rep,Kristi,L.,Noem,,,R,SD,0,1,F,202-225-2801,202-225-5823,https://noem.house.gov,,2457 Rayburn House Office Building,N000184,58189,H0SD00054,412475,N00032022,RepKristiNoem,http://www.opencongress.org/wiki/Kristi_Noem,http://youtube.com/RepKristiNoem,,,,1971-11-30,Rep.Noem@opencongress.org
Rep,Beto,,O’Rourke,,,D,TX,16,1,M,202-225-4831,,https://orourke.house.gov,,1330 Longworth House Office Building,O000170,78533,H2TX16185,412575,N00033540,RepBetoORourke,,http://youtube.com/betoorourketx16,betoorourketx16,,,1972-09-26,Rep.Orourke@opencongress.org
Rep,Frank,J.,Pallone,Jr.,,D,NJ,6,1,M,202-225-4671,202-225-9665,https://pallone.house.gov,,237 Cannon House Office Building,P000034,26951,H8NJ03073,400308,N00000781,FrankPallone,http://www.opencongress.org/wiki/Frank_Pallone,http://youtube.com/repfrankpallone,repfrankpallone,,,1951-10-30,Rep.Pallone@opencongress.org
Rep,Bill,J.,Pascrell,Jr.,,D,NJ,9,1,M,202-225-5751,202-225-5782,https://pascrell.house.gov,,2370 Rayburn House Office Building,P000096,478,H6NJ08118,400309,N00000751,BillPascrell,http://www.opencongress.org/wiki/William_Pascrell,http://youtube.com/RepPascrell,pascrell,,,1937-01-25,Rep.Pascrell@opencongress.org
Rep,Nancy,,Pelosi,,,D,CA,12,1,F,202-225-4965,202-225-8259,https://pelosi.house.gov,,233 Cannon House Office Building,P000197,26732,H8CA05035,400314,N00007360,NancyPelosi,http://www.opencongress.org/wiki/Nancy_Pelosi,http://youtube.com/nancypelosi,NancyPelosi,,,1940-03-26,Rep.Pelosi@opencongress.org
Sen,Robert,J.,Portman,,Rob,R,OH,Junior Seat,1,M,202-224-3353,,https://www.portman.senate.gov,https://www.portman.senate.gov/public/index.cfm/contact?p=contact-form,448 Russell Senate Office Building,P000449,27008,S0OH00133,400325,N00003682,SenRobPortman,http://www.opencongress.org/wiki/Rand_Paul,http://youtube.com/SenRobPortman,senrobportman,,III,1955-12-19,Sen.Portman@opencongress.org
Rep,David,E.,Price,,,D,NC,4,1,M,202-225-1784,202-225-2014,https://price.house.gov,,2108 Rayburn House Office Building,P000523,119,H6NC04037,400326,N00002260,RepDavidEPrice,http://www.opencongress.org/wiki/David_Price,http://youtube.com/RepDavidPrice,RepDavidEPrice,,,1940-08-17,Rep.Price@opencongress.org
Rep,Stevan,E.,Pearce,,Steve,R,NM,2,1,M,202-225-2365,,https://pearce.house.gov,,2432 Rayburn House Office Building,P000588,10655,H2NM02126,400313,N00012672,RepStevePearce,http://www.opencongress.org/wiki/Stevan_Pearce,http://youtube.com/NMStevePearce,RepStevePearce,,,1947-08-24,Rep.Pearce@opencongress.org
Rep,Tom,,Price,,,R,GA,6,0,M,202-225-4501,202-225-4656,https://tomprice.house.gov,,1211 Longworth House Office Building,P000591,11853,H4GA06087,400626,N00026160,RepTomPrice,http://www.opencongress.org/wiki/Thomas_Price,http://youtube.com/RepTomPrice,172032960420,,,1954-10-08,
Rep,Ted,,Poe,,,R,TX,2,1,M,202-225-6565,202-225-5547,https://poe.house.gov,,2132 Rayburn House Office Building,P000592,49198,H4TX02108,400652,N00026457,JudgeTedPoe,http://www.opencongress.org/wiki/Ted_Poe,http://youtube.com/CongressmanTedPoe,106631626049851,,,1948-09-10,Rep.Poe@opencongress.org
Rep,Ed,,Perlmutter,,,D,CO,7,1,M,202-225-2645,202-225-5278,https://perlmutter.house.gov,,1410 Longworth House Office Building,P000593,2653,H6CO07023,412192,N00027510,RepPerlmutter,http://www.opencongress.org/wiki/Ed_Perlmutter,http://youtube.com/RepPerlmutter,RepPerlmutter,,,1953-05-01,Rep.Perlmutter@opencongress.org
Rep,Erik,,Paulsen,,,R,MN,3,1,M,202-225-2871,202-225-6351,https://paulsen.house.gov,,127 Cannon House Office Building,P000594,3833,H8MN03077,412303,N00029391,RepErikPaulsen,http://www.opencongress.org/wiki/Erik_Paulsen,http://youtube.com/reperikpaulsen,CongressmanErikPaulsen,,,1965-05-14,Rep.Paulsen@opencongress.org
Sen,Gary,C.,Peters,,,D,MI,Junior Seat,1,M,202-224-6221,202-226-2356,https://www.peters.senate.gov,https://www.peters.senate.gov/contact/email-gary,724 Hart Senate Office Building,P000595,8749,H8MI09068,412305,N00029277,SenGaryPeters,http://www.opencongress.org/wiki/Gary_Peters,http://youtube.com/RepGaryPeters,SenGaryPeters,,II,1958-12-01,Sen.Peters@opencongress.org
Rep,Chellie,,Pingree,,,D,ME,1,1,F,202-225-6116,202-225-5590,https://pingree.house.gov,,2162 Rayburn House Office Building,P000597,6586,H8ME01120,412307,N00013817,ChelliePingree,http://www.opencongress.org/wiki/Chellie_Pingree,http://youtube.com/congresswomanpingree,ChelliePingree,,,1955-04-02,Rep.Pingree@opencongress.org
Rep,Jared,,Polis,,,D,CO,2,1,M,202-225-2161,202-226-7840,https://polis.house.gov,,1727 Longworth House Office Building,P000598,106220,H8CO02137,412308,N00029127,RepJaredPolis,http://www.opencongress.org/wiki/Jared_Polis,http://youtube.com/JaredPolis31275,jaredpolis,,,1975-05-12,Rep.Polis@opencongress.org
Rep,Bill,,Posey,,,R,FL,8,1,M,202-225-3671,202-225-3516,https://posey.house.gov,,2150 Rayburn House Office Building,P000599,24280,H8FL15107,412309,N00029662,CongBillPosey,http://www.opencongress.org/wiki/Bill_Posey,http://youtube.com/CongressmanPosey,bill.posey15,,,1947-12-18,Rep.Posey@opencongress.org
Rep,Steven,M.,Palazzo,,,R,MS,4,1,M,202-225-5772,202-225-7074,https://palazzo.house.gov,,2349 Rayburn House Office Building,P000601,69521,H0MS04120,412443,N00031958,CongPalazzo,http://www.opencongress.org/wiki/Steven_Palazzo,http://youtube.com/CongressmanPalazzo,stevenpalazzo,,,1970-02-21,Rep.Palazzo@opencongress.org
Rep,Mike,,Pompeo,,,R,KS,4,0,M,202-225-6216,,http://pompeo.house.gov,,2452 Rayburn House Office Building,P000602,125023,H0KS04051,412431,N00030744,RepMikePompeo,http://www.opencongress.org/wiki/Mike_Pompeo,http://youtube.com/congressmanpompeo,101965369880683,,,1963-12-30,
Rep,Scott,,Perry,,,R,PA,4,1,M,202-225-5836,202-226-1000,https://perry.house.gov,,1207 Longworth House Office Building,P000605,59980,H2PA04135,412569,N00034120,RepScottPerry,,http://youtube.com/RepScottPerry,repscottperry,,,1962-05-27,Rep.Perry@opencongress.org
Rep,Robert,,Pittenger,,,R,NC,9,1,M,202-225-1976,202-225-3389,https://pittenger.house.gov,,224 Cannon House Office Building,P000606,41272,H2NC09134,412551,N00034416,RepPittenger,,http://youtube.com/CongressmanPittenger,congressmanpittenger,,,1948-08-15,Rep.Pittenger@opencongress.org
Rep,Mark,,Pocan,,,D,WI,2,1,M,202-225-2906,202-225-6942,https://pocan.house.gov,,1421 Longworth House Office Building,P000607,26238,H2WI02124,412585,N00033549,RepMarkPocan,,http://youtube.com/repmarkpocan,repmarkpocan,,,1964-08-14,Rep.Pocan@opencongress.org
Rep,Mike,,Quigley,,,D,IL,5,1,M,202-225-4061,202-225-5603,https://quigley.house.gov,,2458 Rayburn House Office Building,Q000023,83310,H0IL05096,412331,N00030581,RepMikeQuigley,http://www.opencongress.org/wiki/Michael_Quigley,http://youtube.com/RepMikeQuigley,repmikequigley,,,1958-10-17,Rep.Quigley@opencongress.org
Sen,John,F.,Reed,,Jack,D,RI,Senior Seat,1,M,202-224-4642,202-224-4680,https://www.reed.senate.gov,https://www.reed.senate.gov/contact/,728 Hart Senate Office Building,R000122,27060,S6RI00163,300081,N00000362,SenJackReed,http://www.opencongress.org/wiki/John_Reed,http://youtube.com/SenatorReed,SenJackReed,,II,1949-11-12,Sen.Reed@opencongress.org
Sen,Pat,,Roberts,,,R,KS,Senior Seat,1,M,202-224-4774,202-224-3514,https://www.roberts.senate.gov,https://www.roberts.senate.gov/public/?p=EmailPat,109 Hart Senate Office Building,R000307,26866,S6KS00080,300083,N00005285,SenPatRoberts,http://www.opencongress.org/wiki/Pat_Roberts,http://youtube.com/SenPatRoberts,SenPatRoberts,,II,1936-04-20,Sen.Roberts@opencongress.org
Rep,Harold,,Rogers,,Hal,R,KY,5,1,M,202-225-4601,202-225-0940,https://halrogers.house.gov,,2406 Rayburn House Office Building,R000395,26875,H0KY05015,400340,N00003473,RepHalRogers,http://www.opencongress.org/wiki/Harold_Rogers,http://youtube.com/RepHalRogers,CongressmanHalRogers,,,1937-12-31,Rep.Halrogers@opencongress.org
Rep,Dana,T.,Rohrabacher,,,R,CA,48,1,M,202-225-2415,202-225-0145,https://rohrabacher.house.gov,,2300 Rayburn House Office Building,R000409,26763,H8CA42061,400343,N00007151,reprohrabacher,http://www.opencongress.org/wiki/Dana_Rohrabacher,http://youtube.com/RepDanaRohrabacher,RepRohrabacher,,,1947-06-21,Rep.Rohrabacher@opencongress.org
Rep,Ileana,,Ros-Lehtinen,,,R,FL,27,1,F,202-225-3931,202-225-5620,https://ros-lehtinen.house.gov,,2206 Rayburn House Office Building,R000435,26815,H0FL18025,400344,N00002858,RosLehtinen,http://www.opencongress.org/wiki/Ileana_Ros-Lehtinen,http://youtube.com/IleanaRosLehtinen,iroslehtinen,,,1952-07-15,Rep.Ros-lehtinen@opencongress.org
Rep,Lucille,,Roybal-Allard,,,D,CA,40,1,F,202-225-1766,202-226-0350,https://roybal-allard.house.gov,,2083 Rayburn House Office Building,R000486,26766,H2CA33048,400347,N00006671,RepRoybalAllard,http://www.opencongress.org/wiki/Lucille_Roybal-Allard,http://youtube.com/RepRoybalAllard,RepRoybalAllard,,,1941-06-12,Rep.Roybal-allard@opencongress.org
Rep,Edward,R.,Royce,,Ed,R,CA,39,1,M,202-225-4111,202-226-0335,https://royce.house.gov,,2310 Rayburn House Office Building,R000487,26772,H6CA39020,400348,N00008264,RepEdRoyce,http://www.opencongress.org/wiki/Edward_Royce,http://youtube.com/RepEdRoyce,EdRoyce,,,1951-10-12,Rep.Royce@opencongress.org
Rep,Bobby,L.,Rush,,,D,IL,1,1,M,202-225-4372,202-226-0333,https://rush.house.gov,,2188 Rayburn House Office Building,R000515,26831,H2IL01042,400350,N00004887,RepBobbyRush,http://www.opencongress.org/wiki/Bobby_Rush,http://youtube.com/CongressmanRush,congressmanbobbyrush,,,1946-11-23,Rep.Rush@opencongress.org
Rep,Paul,D.,Ryan,,,R,WI,1,1,M,202-225-3031,202-225-3393,https://paulryan.house.gov,,1233 Longworth House Office Building,R000570,26344,H8WI01024,400351,N00004357,SpeakerRyan,http://www.opencongress.org/wiki/Paul_Ryan,http://youtube.com/reppaulryan,speakerryan,,,1970-01-29,Rep.Paulryan@opencongress.org
Rep,Mike,,Rogers,,,R,AL,3,1,M,202-225-3261,202-226-8485,https://mikerogers.house.gov,,2184 Rayburn House Office Building,R000575,5705,H2AL03032,400341,N00024759,RepMikeRogersAL,http://www.opencongress.org/wiki/Michael_Rogers,http://youtube.com/MikeRogersAL03,CongressmanMikeDRogers,,,1958-07-16,Rep.Mikerogers@opencongress.org
Rep,C.,A. Dutch,Ruppersberger,,,D,MD,2,1,M,202-225-3061,202-225-3094,https://ruppersberger.house.gov,,2416 Rayburn House Office Building,R000576,36130,H2MD02160,400349,N00025482,Call_Me_Dutch,http://www.opencongress.org/wiki/C.A._Dutch_Ruppersberger,http://youtube.com/ruppersberger,DutchRupp,,,1946-01-31,Rep.Ruppersberger@opencongress.org
Rep,Tim,J.,Ryan,,,D,OH,13,1,M,202-225-5261,202-225-3719,https://timryan.house.gov,,1126 Longworth House Office Building,R000577,45638,H2OH17109,400352,N00025280,RepTimRyan,http://www.opencongress.org/wiki/Timothy_Ryan,http://youtube.com/timryanvision,timryan,,,1973-07-16,Rep.Timryan@opencongress.org
Rep,David,G.,Reichert,,,R,WA,8,1,M,202-225-7761,202-225-4282,https://reichert.house.gov,,1127 Longworth House Office Building,R000578,51346,H4WA08071,400660,N00026885,DaveReichert,http://www.opencongress.org/wiki/David_George_Reichert,http://youtube.com/repdavereichert,repdavereichert,,,1950-08-29,Rep.Reichert@opencongress.org
Rep,Peter,J.,Roskam,,,R,IL,6,1,M,202-225-4561,202-225-1166,https://roskam.house.gov,,2246 Rayburn House Office Building,R000580,6382,H6IL06117,412202,N00004719,PeterRoskam,http://www.opencongress.org/wiki/Peter_Roskam,http://youtube.com/RoskamIL06,PeterRoskam,,,1961-09-13,Rep.Roskam@opencongress.org
Rep,David,P.,Roe,,Phil,R,TN,1,1,M,202-225-6356,202-225-6356,https://roe.house.gov,,336 Cannon House Office Building,R000582,65306,H6TN01388,412310,N00028463,DrPhilRoe,http://www.opencongress.org/wiki/David_Roe,http://youtube.com/drphilroe,DrPhilRoe,,,1945-07-21,Rep.Roe@opencongress.org
Rep,Thomas,J.,Rooney,,,R,FL,17,1,M,202-225-5792,202-225-3132,https://rooney.house.gov,,2160 Rayburn House Office Building,R000583,107800,H8FL16022,412311,N00029018,TomRooney,http://www.opencongress.org/wiki/Tom_Rooney,http://youtube.com/CongressmanRooney,reptomrooney,,,1970-11-21,Rep.Rooney@opencongress.org
Sen,James,,Risch,,,R,ID,Junior Seat,1,M,202-224-2752,202-224-2573,https://www.risch.senate.gov,http://www.risch.senate.gov/public/index.cfm?p=Email,483 Russell Senate Office Building,R000584,2919,S8ID00092,412322,N00029441,SenatorRisch,http://www.opencongress.org/wiki/James_Risch,http://youtube.com/SenatorJamesRisch,,,II,1943-05-03,Sen.Risch@opencongress.org
Rep,Tom,W.,Reed,II,,R,NY,23,1,M,202-225-3161,202-226-6599,https://reed.house.gov,,2437 Rayburn House Office Building,R000585,127046,H0NY29054,412393,N00030949,RepTomReed,http://www.opencongress.org/wiki/Tom_Reed,http://youtube.com/CongressmanTomReed,RepTomReed,,,1971-11-18,Rep.Reed@opencongress.org
Rep,James,B.,Renacci,,,R,OH,16,1,M,202-225-3876,202-225-3059,https://renacci.house.gov,,328 Cannon House Office Building,R000586,120678,H0OH16097,412462,N00031127,RepJimRenacci,http://www.opencongress.org/wiki/Jim_Renacci,http://youtube.com/repjimrenacci,repjimrenacci,,,1958-12-03,Rep.Renacci@opencongress.org
Rep,Cedric,L.,Richmond,,,D,LA,2,1,M,202-225-6636,202-225-1988,https://richmond.house.gov,,420 Cannon House Office Building,R000588,35384,H8LA02054,412432,N00030184,RepRichmond,http://www.opencongress.org/wiki/Cedric_Richmond,http://youtube.com/RepCedricRichmond,RepRichmond,,,1973-09-13,Rep.Richmond@opencongress.org
Rep,Martha,,Roby,,,R,AL,2,1,F,202-225-2901,202-225-8913,https://roby.house.gov,,442 Cannon House Office Building,R000591,71604,H0AL02087,412394,N00030768,RepMarthaRoby,http://www.opencongress.org/wiki/Martha_Roby,http://youtube.com/reproby,Representative.Martha.Roby,,,1976-07-27,Rep.Roby@opencongress.org
Rep,Todd,,Rokita,,,R,IN,4,1,M,202-225-5037,202-226-0544,http://rokita.house.gov,,2439 Rayburn House Office Building,R000592,34167,H0IN04170,412426,N00031741,ToddRokita,http://www.opencongress.org/wiki/Todd_Rokita,http://youtube.com/reptoddrokita,RepToddRokita,,,1970-02-09,Rep.Rokita@opencongress.org
Rep,Dennis,A.,Ross,,,R,FL,15,1,M,202-225-1252,202-226-0585,https://dennisross.house.gov,,436 Cannon House Office Building,R000593,12813,H0FL12101,412411,N00030645,RepDennisRoss,http://www.opencongress.org/wiki/Dennis_Ross,http://youtube.com/RepDennisRoss,dennis.ross.376,,,1959-10-18,Rep.Dennisross@opencongress.org
Sen,Marco,,Rubio,,,R,FL,Junior Seat,1,M,202-224-3041,202-228-0285,https://www.rubio.senate.gov,http://www.rubio.senate.gov/public/index.cfm/contact,284 Russell Senate Office Building,R000595,1601,S0FL00338,412491,N00030612,SenRubioPress,http://www.opencongress.org/wiki/Marco_Rubio,http://youtube.com/SenatorMarcoRubio,SenatorMarcoRubio,,III,1971-05-28,Sen.Rubio@opencongress.org
Rep,Tom,,Rice,,,R,SC,7,1,M,202-225-9895,,https://rice.house.gov,,223 Cannon House Office Building,R000597,132382,H2SC07066,412572,N00033832,RepTomRice,,http://youtube.com/RepTomRice,reptomrice,,,1957-08-04,Rep.Rice@opencongress.org
Rep,Keith,J.,Rothfus,,,R,PA,12,1,M,202-225-2065,202-225-5709,https://rothfus.house.gov,,1205 Longworth House Office Building,R000598,119466,H0PA04220,412570,N00031253,KeithRothfus,,http://youtube.com/reprothfus,keithrothfus,,,1962-04-25,Rep.Rothfus@opencongress.org
Rep,Raul,,Ruiz,,,D,CA,36,1,M,202-225-5330,202-225-1238,https://ruiz.house.gov,,1319 Longworth House Office Building,R000599,136407,H2CA36439,412519,N00033510,CongressmanRuiz,,http://youtube.com/repraulruiz,CongressmanRaulRuizMD,,,1972-08-25,Rep.Ruiz@opencongress.org
Sen,Bernard,,Sanders,,Bernie,I,VT,Junior Seat,1,M,202-224-5141,202-228-0776,https://www.sanders.senate.gov,http://www.sanders.senate.gov/contact/,332 Dirksen Senate Office Building,S000033,27110,H8VT01016,400357,N00000528,SenSanders,http://www.opencongress.org/wiki/Bernard_Sanders,http://youtube.com/senatorsanders,senatorsanders,,I,1941-09-08,Sen.Sanders@opencongress.org
Rep,Marshall,,Sanford,,Mark,R,SC,1,1,M,202-225-3176,843-521-2535,https://sanford.house.gov,,2211 Rayburn House Office Building,S000051,21991,H4SC01073,400607,N00002424,RepSanfordSC,,http://youtube.com/RepSanfordSC,RepSanfordSC,,,1960-05-28,Rep.Sanford@opencongress.org
Sen,Charles,E.,Schumer,,Chuck,D,NY,Senior Seat,1,M,202-224-6542,202-228-3027,https://www.schumer.senate.gov,https://www.schumer.senate.gov/contact/email-chuck,322 Hart Senate Office Building,S000148,26976,S8NY00082,300087,N00001093,SenSchumer,http://www.opencongress.org/wiki/Charles_Schumer,http://youtube.com/SenatorSchumer,senschumer,,III,1950-11-23,Sen.Schumer@opencongress.org
Rep,Robert,C.,Scott,,Bobby,D,VA,3,1,M,202-225-8351,202-225-8354,https://bobbyscott.house.gov,,1201 Longworth House Office Building,S000185,27117,H6VA01117,400364,N00002147,BobbyScott,http://www.opencongress.org/wiki/Robert_Scott,http://youtube.com/repbobbyscott,RepBobbyScott,,,1947-04-30,Rep.Bobbyscott@opencongress.org
Rep,F.,James,Sensenbrenner,Jr.,,R,WI,5,1,M,202-225-5101,202-225-3190,https://sensenbrenner.house.gov,,2449 Rayburn House Office Building,S000244,27142,H8WI09050,400365,N00004291,JimPressOffice,http://www.opencongress.org/wiki/James_Sensenbrenner,http://youtube.com/RepSensenbrenner,RepSensenbrenner,,,1943-06-14,Rep.Sensenbrenner@opencongress.org
Rep,Pete,A.,Sessions,,,R,TX,32,1,M,202-225-2231,202-225-5878,https://sessions.house.gov,,2233 Rayburn House Office Building,S000250,288,H2TX03126,400367,N00005681,PeteSessions,http://www.opencongress.org/wiki/Peter_Sessions,http://youtube.com/PeteSessions,petesessions,,,1955-03-22,Rep.Sessions@opencongress.org
Sen,Richard,C.,Shelby,,,R,AL,Senior Seat,1,M,202-224-5744,202-224-3416,https://www.shelby.senate.gov,https://www.shelby.senate.gov/public/index.cfm/emailsenatorshelby,304 Russell Senate Office Building,S000320,53266,S6AL00013,300089,N00009920,SenShelby,http://www.opencongress.org/wiki/Richard_Shelby,http://youtube.com/SenatorRichardShelby,RichardShelby,,III,1934-05-06,Sen.Shelby@opencongress.org
Rep,Brad,J.,Sherman,,,D,CA,30,1,M,202-225-5911,202-225-5879,https://sherman.house.gov,,2181 Rayburn House Office Building,S000344,142,H6CA24113,400371,N00006897,BradSherman,http://www.opencongress.org/wiki/Brad_Sherman,http://youtube.com/shermanca27,63158229861,,,1954-10-24,Rep.Sherman@opencongress.org
Rep,John,M.,Shimkus,,,R,IL,15,1,M,202-225-5271,202-225-5880,https://shimkus.house.gov,,2217 Rayburn House Office Building,S000364,246,H2IL20042,400373,N00004961,RepShimkus,http://www.opencongress.org/wiki/John_Shimkus,http://youtube.com/repshimkus,repshimkus,,,1958-02-21,Rep.Shimkus@opencongress.org
Rep,Louise,McIntosh,Slaughter,,,D,NY,25,1,F,202-225-3615,202-225-7822,https://louise.house.gov,,2469 Rayburn House Office Building,S000480,26991,H6NY03031,400378,N00001311,LouiseSlaughter,http://www.opencongress.org/wiki/Louise_McIntosh_Slaughter,http://youtube.com/louiseslaughter,RepLouiseSlaughter,,,1929-08-14,Rep.Louise@opencongress.org
